mpc_step,admm_iter,k,n_c,lam_n_EE-BOX,lam_t_norm_EE-BOX,gamma_EE-BOX,lam_n_T-VERT-0,lam_t_norm_T-VERT-0,gamma_T-VERT-0,lam_n_T-VERT-1,lam_t_norm_T-VERT-1,gamma_T-VERT-1,lam_n_T-VERT-2,lam_t_norm_T-VERT-2,gamma_T-VERT-2
1086,2,3,4,2.417507,0.910751,-0.000000,5.279400,0.000159,-0.000000,8.107996,1.155466,0.000000,7.809103,0.801226,0.000000
1086,2,4,4,2.228004,0.996913,-0.000000,4.960091,0.270812,0.000000,7.552313,0.715798,0.000000,7.557042,0.555354,0.000000
1086,2,5,4,2.033394,1.079863,-0.000000,4.479219,0.192638,-0.000000,6.848485,0.709061,0.000000,6.906355,0.402692,-0.000000
1086,2,6,4,1.892086,1.134413,-0.000000,3.884689,0.000077,-0.000000,6.000055,0.958357,0.000000,5.976061,0.565536,0.000000
1086,2,7,4,1.769816,1.178246,-0.000000,3.050318,0.000069,-0.000000,4.993024,1.217358,0.000000,4.951196,0.977922,0.000000
1086,2,8,4,1.659042,1.215274,-0.000000,2.160409,0.000052,-0.000000,3.935293,1.523208,0.000000,3.884986,1.400650,0.000000
1086,2,9,4,1.560942,1.247680,-0.000000,1.263959,0.247471,0.000000,2.911516,1.867094,0.000000,2.799233,1.765604,0.000000
1086,2,10,4,1.474272,1.276419,-0.000000,0.184668,0.527136,0.000000,1.900161,2.178681,0.000000,1.738773,2.079093,0.000000
1086,2,11,4,1.325370,1.315062,0.000879,-0.000302,0.394080,0.089078,0.790352,1.733350,0.118705,1.062747,1.929718,0.119314
1086,2,12,4,1.164398,1.158945,0.195715,-0.000318,0.568547,0.064474,0.014232,1.204421,0.326163,0.632594,1.657512,0.331547
1086,2,13,4,1.151921,1.146465,0.315499,-0.000245,0.699880,0.064839,0.129612,1.374708,0.324465,0.670118,1.767558,0.329809
1086,2,14,4,1.149549,1.144006,0.429225,-0.000176,0.852007,0.052981,0.137565,1.560334,0.303760,0.620860,1.905581,0.308923
1086,2,15,4,1.178531,1.172906,0.479506,-0.000116,1.062674,0.051691,-0.000007,1.745924,0.286952,0.461247,2.051991,0.292120
1086,2,16,4,1.187159,1.181292,0.575892,-0.000074,1.312690,0.052253,0.000023,2.042272,0.275318,0.312884,2.248746,0.280651
1086,2,17,4,1.159256,1.153395,0.726435,-0.000045,1.631072,0.050670,0.000018,2.420342,0.260264,-0.000007,2.455690,0.265880
1086,2,18,4,1.131807,1.127255,0.775964,-0.000023,2.014147,0.056676,0.000003,2.869615,0.238721,0.000004,2.863138,0.244801
1086,2,19,4,1.103270,1.100752,0.812758,-0.000004,2.541778,0.098760,-0.000001,3.371748,0.223892,0.000003,3.445826,0.230531
